showcode,date,rating,text
PF313911,2022.07.25,5,괴테보다는 베르테르의 이야기가 좀 더 중점적으로 다뤄지지만 재밌습니다 과거에 쓰여진 작품이 베이스이다보니 지금의 정서에 맞지 않는 단어들도 있지만 사랑에 관한 이야기에 관심이 가게 됩니다
PF313911,2022.07.25,5,"뮤지컬 [더 와일드의 변론 - 거짓의 쇠락, 도리안 그레이의 초상]?>와 같이 보기 좋습니다. 연속으로 보기도 편하구요~~또봐야겠어요"
PF313911,2022.07.25,5,젊은 베르테르의 슬픔이 소제목이기에 무슨 내용일지 굉장히 궁금했는데 보고나니 재밌네요 한번 더 볼 의향이 있습니다~~
PF313911,2022.07.25,5,박규원 배우님이 부르시는 괴테의 변론 넘버는 정말 극락이에요. 저는 무나네 믿어서 오슷을 안 줄 것 같지는 않은데 될 수 있으면 빨리 주셨으면 좋겠어요. 빨리 하루 종일 괴테의 변론 넘버 듣고 싶어요
PF313911,2022.07.25,5,괴테와 롯데의 만남 뮤지컬 젊은베르테르의 슬픔 봤던 그 공연이 많이 생각이 나고 ~ 그리워지네요 .. 재밌게 아주 공연을 잘봤습니다 ..
PF313911,2022.07.25,5,감성 베르테르 감정 무엇... 로테도 사랑했네. 했어!!!
PF313911,2022.07.25,5,베르테르랑 괴테가 100% 이해되진 않지만 배우님의 연기와 눈빛 그리고 목소리가 이해를 시켜주고 있어요...ㅠㅜㅠㅜㅠㅜㅠㅠ 사랑보다 중요하게 많다는것에 너무도 동의하지만..누군가에겐 그게 제일 중요하니까
PF313911,2022.07.25,5,정말 재미있었습니다! 이런 시리즈로 구성되는 것 너무 좋네요!!!!
PF313911,2022.07.25,5,정말 재미있었습니다! 이런 시리즈로 구성되는 것 너무 좋네요!!
PF313911,2022.07.25,5,정말 재미있었습니다! 이런 시리즈로 구성되는 것 너무 좋네요!
PF313911,2022.07.25,5,규원베르테르 잘 어울림~~~ 오늘 감정좋다~~~ 여전히 괴테가 변론하는 느낌은 약하네~~~ 은오성직자는 좀 더 강해졌고~~ 롯테는 점점 성숙해지는 중~~~ 페어들마다 묘하게 음색 합이 좋음~~~ 마지막곡은 역시 너무 좋다~~~
PF313911,2022.07.24,5,폴라데이라 어수선했지만 본 공연은 좋았다 신기한 악기들이 많이 나와서 흥미로웠다
PF313911,2022.07.24,5,관대도 유익했고 본공연도 좋았다. 다만 관대가 너무 늦은 시간에 진행되어 질문을 많이 못한 게 아쉬웠다
PF313911,2022.07.24,5,괴테를 안좋아한다고 생각했는데 어쩌면 그저 이해하지 못했던 것일수도 있겠네요 덕분의 괴테와 베르테르를 더 잘 이해할 수 있었습니다 두 배우님들 모두 감사해요
PF313911,2022.07.24,5,베르테르 책 내용이 궁금해지는 작품이에요 나중에 책을 읽게 된다면 재미있게 읽을 것 같아요ㅎㅎ
PF313911,2022.07.24,5,베르테르의 슬픔에 대해선 잘 알고 있었는데 괴테가 이에 대해 변론한다는 형식이 신선하고 재미있어요 밴드 연주도 좋았습니다
PF313911,2022.07.24,5,성직자는 변론이라는 제목을 위해서 존재하는 캐릭터같고 내용은 너무 젊은 베르테르의 슬픔을 줄줄 읊는 느낌이었습니다. 연작인 와일드...?어쩌구 그거는 확실히 각자 주장을 가지고 극을 이끌어 나갔어서 조금 아쉬웠습니다. 배우들은 잘하고 좋았어요
PF313911,2022.07.24,4,공연장이 정말 추웠지만 나름 재밌게 봤어요 변론 이라기 보단 함축된 베르테르 이야기 같았습니다 좌석은 어디 앉아도 괜찮을 듯 싶어요
PF313911,2022.07.24,5,세상에 3번 넘버 지금도 츤ㅇ분히 높은데 두 키나 더 높여 부를 수 있다고요?심지어 더 예쁘게?어허엉ㅠㅠ너무 궁금하잖아요ㅠㅠ
PF313911,2022.07.24,5,서환로테는 사랑입니다. 베르테르가 로테 묘사하면서 어린아이들에 둘러싸여있다구 할 때 뒤에서 똑같이 하고 있는거... 어린아이들이 무대에 있는줄;;;
PF313911,2022.07.24,5,메모리얼 데이 같은 이벤트 너무 좋은 것 같아요 열심히 보고 있는데 깜짝 선물 받은 것 같아요 대사도 넘버도 좋고 이것저것 짤막한 영상이나 이벤트들 해주시는 것도 관객으로서 환영받는 것 같아여
PF313911,2022.07.24,5,마티네여서 그런건지 좀 더 묵직한 감정선이라 평소보다 몰입해서 봤어요 자신도 어찌하지 못하는 자석산 같은 사랑 때문에 괴로워하는 베르테르의 슬픔이 더 와닿았어요
PF313911,2022.07.24,5,인간의 감정이나 행동방식엔 다양한 명암이 존재하니까! 진짜 넘버 다 너무 좋아서 오슷 꼭 나왔으면 좋겠어요 회차 거듭될 수록 합이나 디테일 쌓이는 것도 넘 재밌습니다
PF313911,2022.07.24,5,"괴테 넘버 너무 좋아요!! 왈츠도 너무 이쁘고 뒤에 영상도 너무 이쁘고
따듯한 뷴위기가 정말 좋아요"
PF313911,2022.07.24,5,점점 더 두사람의 변론이 재밌어지는 거 같아요 연장을 하루 밖에 안한게 아쉬울 정도로 넘버도 너무 좋고 ost나 dvd 원해요!!
PF313911,2022.07.24,5,넘버도 너무 좋고 왈츠 장면 특히 너무 아름다웠어요..
PF313911,2022.07.24,5,베르테르의 사랑 이야기가 이렇게 아프게 느껴진 거는 처음인 것 같다. 그렇게 풀어낼 수 있었던 것에는 뮤지컬 넘버가 한 몫 크게 한 것 같다. 넘버가 너무 좋았다.
PF313911,2022.07.24,3,잘봤어요. 두공연 한번에 보니 좋아요. [괴테의 변론 - 젊은 베르테르의 슬픔] [괴테의 변론 - 젊은 베르테르의 슬픔]
PF313911,2022.07.24,5,괴테 넘버 첨부터 끝까지 정말 가릴 것 하나 없이 다 좋지만 막 넘버 규르테르 표정 보면서 넘버 들으면 정말ㅠㅠㅠㅠ 스크린도 너무 예쁘고 왈츠도 진짜 예뻐요!!
PF313911,2022.07.23,5,넘버도 오케도 조명도 너무 예쁘고 좋아요. 2층에서도 꼭 한 번 봐주세요!
PF313911,2022.07.23,5,오늘 괴테 베르테르 무슨일이예여 진짜 무슨일인지는 모르겠지만 너무 맘아팠어 옳지 않은 일인건 맞는데 근데 쟤가 아프다잖아 아휴ㅠ
PF313911,2022.07.23,5,명암을 명암이라고 발음만 잘 해주시면 더할나위 없이 좋을텐데..
PF313911,2022.07.23,5,오시안의 시 무반주 구간 진짜 사람 미치게 해...
PF313911,2022.07.23,5,괴테 넘버가 진짜 마약이예요... 국가에게 허락 받았나요..?
PF313911,2022.07.23,5,나 이제 괴테 말도 이해가 가.... 사실 말은 이해가 아직 안되는데 근데 쟤 마음이 이해가 가...
PF313911,2022.07.23,5,오랜만에 라이브오케가 있는극을 보니 감회가 새롭네요ㅎ 근데 티켓찾는줄이 너무 길어서 좀.. 일찍 갔는데도 공연시간 다 되어서야 객석에 들어갈수있었던건 좀 불편했어요ㅠ
PF313911,2022.07.23,5,괴테의 변론 - 젊은 베르테르의 슬픔 넘버가 너무 좋아요 특히 베르테르와 로테의 첫만남 장면에서 왈츠와 함께 정말 예뻐요
PF313911,2022.07.23,5,젊은 베르테르의 슬픔이라는 소설을 가지고 만든 작품은 많지만 그걸 변론 형식으로 구성한 작품은 처음이라 굉장히 신선했다 변론에 흥미가 있다면 한 번쯤 봐도 좋을 작품
PF313911,2022.07.23,5,괴테고베르테르고 너무 슬퍼요ㅜㅠㅠ 눈물이 진짜 많은..마지막선택이 너무 슬퍼요 로테ㅠㅡㅠ 로테왜그랬나요ㅜ규ㅠㅠㅜ
PF313911,2022.07.23,4,왈츠 넘버랑 마지막 넘버가 정말 좋아요 스토리는 초반엔 신선하고 좋은데 후반부로 갈수록 그냥 베르테르가 되어서 조금 아쉬웠어요 그리고 알베르트 캐릭터가 책이랑 많이 다른 것 같아서 아쉬웠어요
PF313911,2022.07.23,5,"계속 계속 빠져들어요. 몰입도가 높고, 배우들이 잘어울려요!"
PF313911,2022.07.23,5,처음 봤을 때도 넘버가 좋았는데 두 번째 보니까 더 좋아요... 세 번째 넘버가 제일 좋긴 한데 다른 넘버도 좋으니까 꼭 보러 오세요 왈츠 최고
PF313911,2022.07.23,5,"너무 좋은 넘버(+라이브밴드), 예쁜 영상, 배우님들의 연기까지 그냥 다 완벽해요 ... 저는 여기서 빠져나가지 못할 것입니다..... 2층도 좋아요! 그리고 박규원 최고"
PF313911,2022.07.23,5,"60분짜리 뮤지컬에 연작시리즈로 운영하는게 신기해서 호기심에 보았는데, 결론은 대만족입니다! 원작 소설을 알고 극을 보시는 게 배우들 대사 이해하기에 더 좋을 거예요. 와일드 버전도 곧 보러갑니다ㅎㅎ"
PF313911,2022.07.23,5,로테의 감정이 절절하게 다가와서 로테도 베르테르를 사랑했던 게 분명하다는 확신이 들었다!!!
PF313911,2022.07.23,5,"눈물마를새 없는 괴테와 베르테르인 회차였네요, 자첫 때는 조금 밋밋한 느낌도 있었는데 자둘해보니 넘버들이 너무 예쁜 곡들이었어요. 베르테르의 대사들은 조금 공감하기 어려운 부분들도 있었지만 두배우분들이 대사도 넘버도 잘 소화해줘서 재밌고 좋은 관극이었어요."
PF313911,2022.07.23,5,무대 위의 소품을 또 하나의 무대로 사용하는 연출과 세션의 조합이 잘 어울렸습니다. 거의 베르테르의 이야기였지만 괴테가 소설을 설명할 때와 베르테르의 이야기를 진행할 때의 구분이 잘 되어있어 좋았고요. 왈츠를 추는 장면이 특히나 아름다웠어요..
PF313911,2022.07.23,5,무대 위의 소품을 또 하나의 무대로 사용하는 연출과 세션의 조합이 잘 어울렸습니다. 거의 베르테르의 이야기였지만 괴테가 소설을 설명할 때와 베르테르의 이야기를 진행할 때의 구분이 잘 되어있어 좋았고요. 왈츠를 추는 장면이 특히나 아름다웠어요.
PF313911,2022.07.23,4,젊은베르테르의슬픔 책을 읽은 느낌이네요. 작가가 베르테르의 입장에서 대변하고 로테와 알베르트와의 관계성을 표현해주었네요. 넘버가 좋네요.
PF313911,2022.07.23,4,배우님 캐미도좋고연기도좋습니다 배우님 캐미도좋고연기도좋습니다 배우님 캐미도좋고연기도좋습니다 배우님 캐미도좋고연기도좋습니다 배우님 캐미도좋고연기도좋습니다 배우님 캐미도좋고연기도좋습니다
PF313911,2022.07.23,5,박규원 김서환 연기 너무 좋아요! 즐겁게 잘 보고있어요!
PF313911,2022.07.23,5,두배우님 캐미도좋고 연기도좋습니다 두배우님 캐미도좋고 연기도좋습니다 두배우님 캐미도좋고 연기도좋습니다 두배우님 캐미도좋고 연기도좋습니다 두배우님 캐미도좋고 연기도좋습니다
PF313911,2022.07.23,5,박규원 배우님 김서환 배우님 너무 잘하세요 ㅠㅠ 작은왕국 넘버 너무 좋아요 ㅠ
PF313911,2022.07.23,5,...................................................................................
PF313911,2022.07.23,5,..................................................................................
PF313911,2022.07.23,5,................................................................................
PF313911,2022.07.23,5,유승현 배우님 연기를 너무 잘하세요........
PF313911,2022.07.23,5,하늘이시여 이제 죽어도 한이 없습니다 하늘이시여 이제 죽어도 더 바라는 것도 없습니다 하늘이시여 이제 죽어도 한이 없습니다 하늘이시여 이제 죽어도 더 바라는 것도 없습니다
PF313911,2022.07.23,5,유승현 배우님 연기를 너무 잘하세요.....
PF313911,2022.07.23,5,넘버가 몽글몽글하고 좋아여 특히 왈츠추는 넘버가 제일 좋아요
PF313911,2022.07.23,5,듣고있으면 괴테가 진짜 뭔소리하나 싶은데 보고있으면 마음이 좀 찡해서 이해해주고 싶은 그런 마음도 들고...
PF313911,2022.07.23,4,넘버가 지짜 좋아요ㅜ 배우들 감정선이 정말정말 대박이애
PF313911,2022.07.22,5,"매번 공연을 보면서 성직자가 괴테한테 페이지와 내용들을 말하는데… 볼때마다 신기방기
베르테르를 얼마나 읽었을까……(사실 남일 같지 않아요 나도 저럴거 같어)"
PF313911,2022.07.22,5,오늘 너무 재미있게 봤습니다 감정이 오늘따라 더 좋았네요 괴테와 성직자의 관계도 로테와 베르테르의 관계도 뭔가 더 다가온 날이네요
PF313911,2022.07.22,5,처음 이 공연 봤을때는 내용에 전혀 공감이 안갔어요 그런데 승현배우가 연기하는 괴테 베르테르에 점점 베르테르한테도 마음이 가네요
PF313911,2022.07.22,5,뮤지컬 괴테의변론ㅡ젊은베르테르의 슬픔.. 음악이 넘넘 좋았어요.. 젊은 베르테르의슬픔이 갖는 문학적 해석과는 다르게 내용을 안좋아하지만.. 그걸 이해하고싶을정도로 공연은 넘좋았어요
PF313911,2022.07.22,5,뮤지컬 괴테의 변론ㅡ젊은베르테르의 슬픔.. 음악 영상 진짜 넘넘 아름답고.. 젊은베르테르의 슬픔을 변론하는 괴테는 이해하지못하겠지만..공연은 너무나 아름다움.
PF313911,2022.07.22,5,평일 3시 공연을 보려온다는건 정말 사랑이 아니면 못할 짓입니다 진실한 사랑이죠 이게 사랑이 아니면 무엇이란말인가요 하지만 벨텔은 못이기죠 이 사람 지독한 사랑꾼이네요
PF313911,2022.07.22,5,박제날이라 한땀한땀 정성들여서 넘버를 부르고 대사를 하는 기분아닌 기분? 평소에도 정성을 들이지않는다는건 아닌데 유독 더 집중하고 즐겁게 봤습니다
PF313911,2022.07.22,5,2층에서 관람했더니 배우 동선을 포함해 조명이랑 연주자분들도 더 잘 보여서 1층과는 또다른 재미를 느낄 수 있었습니다 공연을 여러번 보시는 분이라면 2층도 한 번 가보시는것도 좋을 것 같아요!
PF313911,2022.07.22,5,괴테의 변론 넘버가 매우 좋아요 특히 배우의 미성에 잘 어울리고 오케가 연주해주니 정말 좋았습니다. OST가 기다려지는 극입니다.
PF313911,2022.07.22,5,괴테의 변론 너무 재밌어요~ 성직자와 괴테에 공감하며 볼 수 있었고 넘버도 너무 좋아요. 특히 넘버3이 너무 좋습니다
PF313911,2022.07.22,5,"괴테의 변론 너무 재밌어요~ 김서환 배우님의 성직자, 로테, 알베르트 표현이 너무나 좋았습니다"
PF313911,2022.07.22,5,뮤지컬 괴테의 변론 젊은 베르테르의 슬픔 어찌보면 로테와 베르테르 둘이 쌍방이었던거고 로테도 여지를 남겨둔 것인데 한쪽이 너무 비극으로 끝나버렸다ㅠ
PF313911,2022.07.22,5,뮤지컬 괴테의 변론 젊은 베르테르의 슬픔 어찌보면 로테와 베르테르 둘이 쌍방이었던거고 로테도 여지를 남겨둔 것인데 한쪽이 너무 비극으로 끝나버렸다
PF313911,2022.07.22,5,괴테 너무 재밌게 봤어요 사랑을 향한 순수한 열망이 질 표현되어서 좋았습니다. 성직자 역할의 윤은애 배우님의 멀티캐릭타 연기도 너무 재밌게 봤습니다. 옷이 예뻐요
PF313911,2022.07.22,5,승현괴테 오늘도 조끼 잘못입어서.. 음.. ㅋㅋ 대사톤 깔끔하다~~ 마지막에 '오시안의 시' 슬프다~~ 은오롯데 어린느낌으로 봤었는데~~ 오늘은 아닌걸~~ 표정변화가 새삼 다양해서 오~~~ 은오알베는 우씨~~~ 너무 잘하니 얄미움~~
PF313911,2022.07.22,5,뮤지컬 [괴테의 변론 - 젊은 베르테르의 슬픔] 잘 봤습니다..
PF313911,2022.07.22,5,뮤지컬 [괴테의 변론 - 젊은 베르테르의 슬픔] 잘 봤습니다.
PF313911,2022.07.22,5,처음보는 페어였습니다 다른 캐슷 배우분이랑 굉장히 느낌이 다르네요!? 신기했어요 같은 대본에 이렇게 다른 느낌이 나오다니!
PF313911,2022.07.22,5,진짜 너무 재밌었어요! 오늘 관람객도 많아서 저는 되게 뒤에서 봤는데 꽉찬 객석에 벅차오르더라구요ㅠ 근데 오늘 무대도 너무 좋았어서ㅎㅎ 앞으로도 재밌게 보겠습니당!
